Name,Isin,YahooTicker,Market,Net_Income_2021,FCF_2021,Op_Margin_2021,ROE_2021,Debt_Equity_2021,PER_2021,ROIC_2021,Net_Margin_2021,EPS_2021,Perf_2021,Price_per_share_2021,Net_Income_2022,FCF_2022,Op_Margin_2022,ROE_2022,Debt_Equity_2022,PER_2022,ROIC_2022,Net_Margin_2022,EPS_2022,Perf_2022,Price_per_share_2022,Net_Income_2023,FCF_2023,Op_Margin_2023,ROE_2023,Debt_Equity_2023,PER_2023,ROIC_2023,Net_Margin_2023,EPS_2023,Perf_2023,Price_per_share_2023,Net_Income_2024,FCF_2024,Op_Margin_2024,ROE_2024,Debt_Equity_2024,PER_2024,ROIC_2024,Net_Margin_2024,EPS_2024,Perf_2024,Price_per_share_2024,Price_per_share_2025
ALFIO BARDOLLA,IT0005244030,ABTG.MI,Euronext Growth Milan,584097.0,-1812014.0,0.11,0.12,0.26,24.24,0.1392523466,0.04121055662,0.114629,1.597427077,3.4490000000000003,-649072.0,1572769.0,0.01,-0.16,0.3,-19.99,-0.07591968767,-0.04100797412,-0.127696,-0.4524536512,2.01025,496140.0,1399991.0,0.1,0.1,0.19,22.25,0.09170536534,0.02546705121,0.094757,0.2451923874,2.49225,464994.0,214529.0,0.05,0.1,0.1,27.98,0.05773156638,0.02028067154,0.090917,0.01428697563,2.51,1.7275
BORGESTAD,NO0013256180,BOR.OL,Oslo Børs,-24077000.0,-13428000.0,0.05,-0.09,2.91,-7.44,0.007004638379,-0.02725936761,-20.392232,-0.4025641077,95.9615,-124805000.0,-69721000.0,0.01,-0.28,1.55,-2.61,-0.05152951079,-0.1358387763,-11.9764,-0.8529411799,14.38925,-78281000.0,129001000.0,0.05,-0.11,0.67,-62.96,0.009950746289,-0.07076600419,-0.23,-0.1086718352,11.289,45229000.0,137081000.0,0.07,0.06,0.6,11.24,0.07322915438,0.03966575839,1.29,0.5586420712,17.169999999999998,18.0125
Hennes & Mauritz,SE0000106270,HM-B.ST,Euronext Global Equity Market,11010000000.0,41155000000.0,0.08,0.18,1.11,22.7,0.1709211142,0.05533580946,6.65,0.08348974937,143.79625,3566000000.0,18734000000.0,0.03,0.07,1.43,51.85,0.06834572387,0.01595147459,2.161413,-0.3389715307,99.88675,8745000000.0,24985000000.0,0.06,0.18,1.64,25.51,0.1573662176,0.0370495901,5.37,0.5864461308,161.52725,11621000000.0,20308000000.0,0.07,0.25,1.67,21.28,0.2265066126,0.04956115286,7.21,-0.1198574156,147.98775,178.075
BREMBO,NL0015001KT6,BRE.MI,Euronext Milan,215537000.0,196952000.0,0.1,0.12,0.55,14.81,0.08767719833,0.07710623988,0.67,0.1946530845,11.12525,292833000.0,57567000.0,0.1,0.15,0.5,10.43,0.1138815377,0.08024255292,0.9,-0.1604103692,9.70625,305039000.0,236635000.0,0.11,0.15,0.48,12.43,0.1182571971,0.07894825384,0.94,0.07907445433,10.44775,262603000.0,14442000.0,0.1,0.11,0.54,12.29,0.09208965317,0.06806316376,0.82,-0.1536103445,8.781749999999999,9.33125
NAVAMEDIC,NO0010205966,NAVA.OL,Oslo Børs,618000.0,-2028000.0,0.04,0.0,0.45,648.9,0.01722674974,0.002219516663,0.036975,0.7480719109,28.625,29432000.0,15691000.0,0.12,0.14,0.3,18.25,0.1123689695,0.07701990134,1.700243,0.0738462008,34.525,-13685000.0,-19000.0,0.08,-0.07,0.85,-47.53,0.003249078589,-0.02672867224,-0.778827,0.08259584398,37.575,-5485000.0,36029000.0,0.06,-0.03,0.65,-104.61,0.01786992535,-0.01032109229,-0.308777,-0.3054053848,25.950000000000003,23.45
VOGO,FR0011532225,ALVGO.PA,Euronext Growth Paris,-1572909.0,-2972618.0,-0.18,-0.2,0.95,-23.9,-0.09103809278,-0.1632325315,-0.378063,-0.3980198323,5.952499999999999,-1418582.0,-2454676.0,-0.11,-0.22,1.09,-14.29,-0.08268450428,-0.1181875896,-0.340748,-0.3236715325,3.72875,-2272280.0,-5548710.0,-0.24,-0.25,0.73,-8.67,-0.1228393442,-0.2363093199,-0.456,0.2095238463,4.535,-1801438.0,-3911073.0,-0.23,-0.15,0.64,-13.28,-0.07306884435,-0.1698949708,-0.294,-0.418604634,3.1300000000000003,2.5475
COVIVIO HOTELS,FR0000060303,COVH.PA,Euronext Paris,50290000.0,84691000.0,0.53,0.02,0.92,34.88,0.01854701224,0.1743299269,0.36,0.02190168038,12.661,478790000.0,185826000.0,0.54,0.13,0.78,3.9,0.09192514509,1.026342923,3.23,-0.09205979648,11.937,-11600000.0,286300000.0,0.52,0.0,0.81,-177.82,0.005225094146,-0.02105263158,-0.08,0.1587511932,14.03075,224600000.0,212900000.0,0.49,0.07,0.9,10.05,0.05430747647,0.3836037575,1.52,0.3762586131,18.17675,23.325
LINDBERGH,IT0005469272,LDB.MI,Euronext Growth Milan,803498.0,-2538985.0,0.09,0.17,1.54,22.92,0.09694700505,0.05886770346,0.09454,0.3120567616,2.1635,875179.0,263016.0,0.06,0.17,1.1,17.21,0.1167703824,0.03853749175,0.103108,-0.2333333124,1.7055,1159566.0,407432.0,0.12,0.2,1.02,14.33,0.15047423,0.0716450611,0.13892,0.2814645175,2.1275,327776.0,-768951.0,0.11,0.04,0.91,85.1,0.1273722378,0.01362018598,0.039374,0.6177778244,3.64,7.615
MELEXIS,BE0165385973,MELE.BR,Euronext Brussels,131108216.0,103144287.0,0.23,0.34,0.01,23.58,0.3381486879,0.2036518528,3.25,0.3145651657,85.0455,197152664.0,147953469.0,0.27,0.41,0.01,13.73,0.4098288953,0.23578413,4.88,-0.1927106197,70.607,209463394.0,-91778850.0,0.27,0.38,0.34,15.17,0.2914341405,0.217218552,5.18,0.1675046106,81.42825,171446322.0,125082599.0,0.24,0.3,0.39,16.24,0.2315702761,0.1837959255,4.24,-0.3402829719,53.163,57.1875
RECORDATI ORD,IT0003828271,REC.MI,Trading After Hours,385966000.0,404290000.0,0.32,0.28,0.72,23.8,0.2482278847,0.2442708379,1.846,0.2866172662,49.9,312336000.0,365352000.0,0.27,0.2,1.11,26.01,0.2070087016,0.1685290133,1.494,-0.2828453822,36.686,389214000.0,102055000.0,0.27,0.23,1.07,21.7,0.2509230653,0.1869126474,1.861,0.291144423,45.582,416508000.0,-281243000.0,0.28,0.22,1.32,24.45,0.2517755856,0.1778763636,1.992,0.05791516533,49.68725,49.004999999999995
PATTERN,IT0005378143,PTR.MI,Euronext Growth Milan,2998895.0,1726926.0,0.09,0.13,0.86,22.0,0.08780960274,0.04314597078,0.2103,0.67998514,5.91275,2593065.0,1948573.0,0.06,0.1,1.27,30.63,0.07475551596,0.02374345102,0.1818,0.02173585539,6.23175,21118867.0,11977537.0,0.09,0.56,0.69,4.42,0.6411030349,0.1450495076,1.470373,0.04847349155,6.61625,-1017212.0,3823892.0,0.05,-0.03,0.94,-84.08,0.04554401003,-0.00808630803,-0.070373,-0.2317460308,4.8325,3.5325
MERCIALYS,FR0010241638,MERY.PA,Euronext Paris,62183000.0,135742000.0,0.48,0.08,1.88,9.34,0.05103726657,0.2951145661,0.67,0.2586198501,5.641,43094000.0,150124000.0,0.12,0.06,1.75,13.83,0.05507833394,0.2040822125,0.46,0.2361725236,7.27225,53373000.0,134267000.0,0.47,0.08,1.77,12.45,0.04271589058,0.2391145598,0.57,0.1142855111,7.95875,53759000.0,161535000.0,0.49,0.09,2.07,16.77,0.05240773599,0.2430719146,0.58,0.1133124859,9.2885,10.68
Trane Tech,IE00BK9ZQ967,TT,Euronext Global Equity Market,1423400000.0,1365300000.0,0.14,0.23,0.77,28.75,0.1484389717,0.1006904162,5.87,0.4217092309,189.31375,1756500000.0,1212200000.0,0.15,0.29,0.79,19.75,0.1813308555,0.1098382286,7.48,-0.1222190982,165.37025,2023900000.0,2088900000.0,0.16,0.29,0.68,21.65,0.1917516431,0.1144895235,8.77,0.4443746419,235.93725,2567900000.0,2775000000.0,0.18,0.34,0.64,29.37,0.2295154999,0.1294421873,11.24,0.5504879117,387.7365,400.985
TINEXTA,IT0005037210,TNXT.MI,Euronext Milan,37471000.0,56375000.0,0.17,0.19,1.14,35.78,0.07476114532,0.1242835726,0.79,0.7826489015,34.3315,75726000.0,48661000.0,0.16,0.21,0.58,13.64,0.0648583165,0.2120321215,1.62,-0.3961742026,20.85975,62648000.0,36877000.0,0.16,0.15,0.42,13.13,0.0739338198,0.1584857738,1.36,-0.07903809225,18.536,18243000.0,28377000.0,0.12,0.04,0.78,36.79,0.05401261329,0.04009988152,0.39,-0.5943304289,7.88475,14.8125
LUMIBIRD,FR0000038242,LBIRD.PA,Euronext Paris,13858000.0,6469000.0,0.12,0.08,0.62,28.23,0.054654779,0.08328775686,0.62,0.6360543911,23.0625,11353000.0,-28018000.0,0.08,0.06,0.59,37.45,0.04690804905,0.05843206687,0.51,-0.2815618215,15.975,7126000.0,-4887000.0,0.09,0.04,0.75,46.41,0.03387397835,0.03449945293,0.321552,-0.2792899065,11.97,5695000.0,11406000.0,0.07,0.03,0.81,41.79,0.03217492606,0.02711168873,0.26,-0.236541641,8.93,20.200000000000003
FORFARMERS,NL0011832811,FFARM.AS,Euronext Amsterdam,12000000.0,15200000.0,0.01,0.03,0.37,28.6,0.03086906263,0.004493540535,0.13,-0.2128308727,3.0519999999999996,18000000.0,12900000.0,0.01,0.05,0.5,12.54,0.0477548084,0.005429864253,0.2,-0.2307764263,2.4179999999999997,-1000000.0,52100000.0,0.01,0.0,0.35,-242.14,0.01601212441,-0.0003361683531,-0.01,-0.1758432988,2.13775,31400000.0,42000000.0,0.02,0.1,0.49,7.64,0.09437208638,0.01143606366,0.35,0.4759488378,3.26325,4.351249999999999
AMA CORPORATION,GB00BNKGZC51,ALAMA.PA,Euronext Growth Paris,-9878000.0,-10758000.0,-1.45,-0.36,0.17,-9.92,-0.2428361007,-1.502814544,-0.5,-0.697272719,2.13075,-21384000.0,-13004000.0,-2.89,-3.77,0.79,-1.06,-1.70293345,-4.991596639,-1.08,-0.8282828281,0.401,-8038000.0,-5845000.0,-2.69,-1.41,0.69,-1.26,-0.6994777608,-2.667772984,-0.22,-0.4261838392,0.20775,-7343000.0,-6390000.0,-2.72,-2.93,1.61,-0.98,-1.161872048,-2.950180796,-0.2,-0.2093023304,0.16125,0.16975
LNA SANTE,FR0004170017,LNA.PA,Euronext Paris,23510000.0,65979000.0,0.09,0.11,4.65,18.86,0.04629638198,0.03409756748,2.4526,0.02001066207,46.812999999999995,25813000.0,89855000.0,0.09,0.09,3.15,12.55,0.05594877839,0.03544651096,2.4918,-0.4166704195,26.93475,23409000.0,84559000.0,0.09,0.08,2.96,11.25,0.05791036726,0.03180203373,2.29,-0.3156248746,18.039250000000003,21816000.0,98276000.0,0.08,0.07,2.79,10.42,0.05745360137,0.02704672925,2.1335,0.2074631682,23.012499999999996,23.575
ATLAND,FR0013455482,ATLD.PA,Euronext Paris,16170000.0,-44866000.0,0.07,0.12,1.74,8.74,0.05377638072,0.1001666347,3.68,0.3720049548,36.16425,9331000.0,21998000.0,0.1,0.07,1.59,16.66,0.04907315734,0.04996974289,2.13,-0.07724776949,35.61875,11675000.0,-21602000.0,0.06,0.08,1.31,13.08,0.05484797011,0.05663132161,2.68,0.03175318036,36.33275,8808000.0,17405000.0,0.05,0.06,0.94,20.41,0.06337446686,0.04427398803,2.03,0.04774949688,40.79225,38.375
GLINTT,PTPAD0AM0007,GLINT.LS,Euronext Lisbon,1604232.0,5223301.0,0.08,0.02,0.65,10.48,0.04284171848,0.01563977335,0.018,0.6352940039,0.2319999999999999,3216639.0,10292096.0,0.09,0.04,0.55,5.49,0.05776450306,0.02856806254,0.037,-0.211267572,0.194,4030231.0,14228005.0,0.1,0.05,0.52,5.52,0.05431391291,0.03354060433,0.046,0.6917851142,0.3315,5038453.0,14880031.0,0.1,0.06,0.53,7.09,0.06463321237,0.04118735527,0.058,0.536238184,0.4644999999999999,1.3825
JCDECAUX,FR0000077919,DEC.PA,Trading After Hours,-14500000.0,832800000.0,0.02,-0.01,3.84,-311.65,0.01262659228,-0.00574826561,-0.068,0.167728226,21.38525,132100000.0,748400000.0,0.06,0.07,3.66,27.81,0.04150468786,0.04297332466,0.621,-0.2053812124,16.927500000000002,209200000.0,728500000.0,0.12,0.11,2.8,18.0,0.0744147466,0.06347279954,0.978,0.03291718291,17.292,258900000.0,811300000.0,0.1,0.12,2.07,14.68,0.0864103542,0.07127126576,1.211,-0.1591792113,14.30575,15.4075
TGS,NO0003078800,TGS.OL,Oslo Børs,-75985000.0,159934000.0,0.0,-0.07,0.08,-132.46,-0.06384823191,-0.1464943348,-0.65,-0.34299822,67.589,87796000.0,118602000.0,0.21,0.07,0.12,151.87,0.06946816634,0.1225118017,0.74,0.5944422448,108.909,21646000.0,146451000.0,0.08,0.02,0.1,774.66,0.0354138065,0.02725177106,0.17,0.01598853273,113.7325,94215000.0,193234000.0,0.15,0.05,0.43,181.8,0.04171864828,0.07147387219,0.57,-0.1063563776,103.43625,88.91250000000001
SIPEF,BE0003898187,SIP.BR,Euronext Brussels,93749000.0,91619000.0,0.31,0.13,0.02,4.74,0.139010216,0.2253294652,8.99,0.2808381608,48.96975,108157000.0,86000000.0,0.34,0.13,0.01,5.09,0.1403331695,0.2050525158,10.36,0.05891595799,50.534000000000006,72735000.0,15646000.0,0.24,0.09,0.03,7.39,0.0903705586,0.1638596396,6.98,-0.06109473988,49.404250000000005,65838000.0,46185000.0,0.25,0.07,0.04,8.25,0.0789686009,0.1483472657,6.32,0.1202701153,54.864,81.65
Atlas Copco,SE0017486889,ATCO-A.ST,Euronext Global Equity Market,18130000000.0,19793000000.0,0.21,0.27,0.37,33.73,0.2068508833,0.1634629256,3.71,0.4612141878,142.00275,23477000000.0,16346000000.0,0.22,0.29,0.45,23.08,0.2137586956,0.1661206439,4.81,-0.2105909674,119.99325,28040000000.0,22633000000.0,0.22,0.31,0.36,24.03,0.24307535,0.1623963304,5.75,0.4132054575,164.77550000000002,29782000000.0,30863000000.0,0.21,0.26,0.31,29.24,0.2160474646,0.1684778612,6.1,0.002269850059,171.004,164.575
ARCHOS,FR001400KO61,ALJXR.PA,Euronext Growth Paris,-8582000.0,-5382000.0,-0.27,1.24,-1.13,-26.04,-7.969418052,-0.5566943435,-1823.643123,-0.9913544669,1400.0,-1208000.0,-5059000.0,-0.18,0.26,-1.55,-19.41,0.3240342666,-0.08451689638,-17.841309,-0.987833333,17.06,-2610000.0,-4349000.0,-0.07,0.6,-2.66,-3.37,0.3960013828,-0.1319447955,-2.0938,-0.9597406356,0.83925,774000.0,1030000.0,0.03,-0.87,-9.03,9.45,0.2346269855,0.0246724682,0.013333,-0.7888888972,0.11325,0.19025
ELECTROMAGNET GEO,NO0010358484,EMGS.OL,Oslo Børs,4922000.0,20900000.0,0.32,-1.96,-12.36,38.95,0.3765965492,0.170464778,0.04,-0.08307686524,1.2635,11192000.0,14608000.0,0.37,1.29,2.87,19.81,0.3828818434,0.3199634066,0.09,0.2418605004,1.648,-8178000.0,4006000.0,-0.76,-13.56,36.35,-42.95,-0.256141194,-1.023785679,-0.06,0.5196662651,2.16875,2820000.0,4079000.0,0.23,0.82,6.48,116.35,0.232002949,0.1140453755,0.02,-0.1598361048,1.99575,0.26925
ASM INTERNATIONAL,NL0000334118,ASM.AS,EuroTLX,494709000.0,223788000.0,0.28,0.22,0.01,28.3,0.2214227592,0.2859736715,10.11,1.097863093,367.04925,389113000.0,333015000.0,0.26,0.14,0.01,34.21,0.1419575389,0.161395596,7.93,-0.3918285328,246.6985,752073000.0,418175000.0,0.25,0.23,0.01,24.78,0.2341311449,0.2854891811,15.18,0.9923624791,468.577,685734000.0,532924000.0,0.27,0.18,0.0,41.32,0.1833984872,0.2338215257,13.89,0.2268537046,540.09275,504.30000000000007
Swedish Orphan,SE0000872095,SOBI.ST,Euronext Global Equity Market,2679000000.0,5100000000.0,0.24,0.12,0.47,19.66,0.08947694624,0.1725159379,8.6252,0.1054045976,177.70950000000002,2638000000.0,3099000000.0,0.2,0.1,0.34,24.0,0.08505630984,0.1403938265,8.44,0.1861423626,207.08125,2409000000.0,-473000000.0,0.19,0.07,0.6,30.25,0.06132185889,0.1088911992,7.39,0.2740698305,257.0,3885000000.0,4383000000.0,0.22,0.1,0.42,25.78,0.08777188154,0.1492680678,11.24,0.177299654,314.7,334.75
"J.MARTINS,SGPS",PTJMT0AE0001,JMT.LS,Euronext Lisbon,463000000.0,1139000000.0,0.04,0.2,1.25,19.67,0.2166262598,0.02216477572,0.7364,0.4521573914,17.833000000000002,590000000.0,1208000000.0,0.04,0.25,1.35,19.87,0.2606356803,0.02324207209,0.9387,0.04329512751,18.704,756000000.0,945000000.0,0.04,0.27,1.47,17.35,0.2665629103,0.02469942499,1.2,0.1569583461,21.81725,599000000.0,649000000.0,0.03,0.2,1.64,19.1,0.2107935049,0.01789983266,0.95,-0.174776478,17.91,20.1375
BARBARA BUI,FR0000062788,BUI.PA,Euronext Paris,-448000.0,1249000.0,-0.11,-0.31,2.36,-8.85,-0.07236161407,-0.04833315352,-0.66,1.044444402,8.649999999999999,1088000.0,-636000.0,0.08,0.52,2.44,5.13,0.193865492,0.09966107905,1.61,-0.1304347646,8.0,-932000.0,-36000.0,-0.05,-0.67,2.47,-6.1,-0.2133014399,-0.07760846032,-1.38,0.0,7.8125,246000.0,1314000.0,-0.01,0.2,2.13,20.48,0.06091148116,0.01986754967,0.37,-0.3257142748,5.9,4.48
AEDIFICA,BE0003851681,AED.BR,"Euronext Brussels, Amsterdam",281824000.0,-97686000.0,0.82,0.1,0.77,11.14,0.06135245472,1.192340562,7.913535,0.1914830602,92.5645,331778000.0,-91214000.0,0.83,0.1,0.77,9.11,0.06159794961,1.197469195,8.71,-0.3230902677,64.0005,24535000.0,-31221000.0,0.83,0.01,0.66,103.33,0.008908822691,0.07636712245,0.56,-0.1077940344,57.757000000000005,204831000.0,104595000.0,0.83,0.06,0.71,12.73,0.04683705315,0.5890501566,4.31,-0.08514295955,52.774,65.375
SYNERGIE,FR0000032658,SDG.PA,Euronext Paris,70891000.0,136330000.0,0.04,0.13,0.25,11.06,0.124610418,0.02628912812,2.96,0.1395748122,33.83925,83771000.0,127578000.0,0.05,0.14,0.22,8.36,0.1326189151,0.02872784524,3.51,-0.1504363219,29.324,74870000.0,92260000.0,0.04,0.11,0.17,9.85,0.1139790086,0.02408579652,3.184515,0.2028511729,32.289,63139000.0,63627000.0,0.03,0.09,0.16,11.65,0.09053447944,0.0198242602,2.73,-0.1088825282,28.622,31.15
Konecranes Oyj,FI0009005870,KCR.HE,Euronext Global Equity Market,146900000.0,168400000.0,0.07,0.11,0.64,17.07,0.07737259158,0.04621095347,1.85,0.2396949936,30.359,140300000.0,22000000.0,0.07,0.1,0.77,13.68,0.06576594606,0.04180696683,1.77,-0.1678413629,26.12825,275600000.0,504900000.0,0.1,0.17,0.6,9.01,0.1294907968,0.06955029526,3.46,0.4374223514,37.14075,368400000.0,422400000.0,0.12,0.2,0.48,11.58,0.1588577765,0.08725309081,4.63,0.575783311,62.55275,89.975
ALAN ALLMAN,FR0000062465,AAA.PA,Euronext Paris,6434000.0,15963000.0,0.07,0.18,2.9,44.5,0.05785275823,0.03637823412,0.15,7.733333441,12.252249999999998,9428000.0,18043000.0,0.06,0.2,3.49,58.33,0.05867513175,0.02940103346,0.21,-0.3990218972,9.12675,5722000.0,25245000.0,0.06,0.09,3.04,79.93,0.04501678897,0.01565089907,0.13,0.2611177351,9.9345,-12209000.0,18055000.0,0.0,-0.23,3.54,-28.13,0.009341385787,-0.03261508378,-0.27,-0.521028412,4.045,3.3325
ADECCO,CH0012138605,ADEN.SW,Euronext Global Equity Market,586000000.0,590000000.0,0.04,0.15,0.92,11.74,0.0889807008,0.02797269559,3.6,-0.1809083395,35.003499999999995,342000000.0,328000000.0,0.02,0.09,0.95,14.11,0.05373466849,0.01446700508,2.04,-0.308419733,25.041000000000004,325000000.0,347000000.0,0.03,0.09,1.02,15.42,0.05587638657,0.01356597237,1.94,0.3972898668,36.619,303000000.0,563000000.0,0.02,0.08,0.97,16.01,0.05401438974,0.013095341,1.8,-0.403170949,21.716,22.25
SCHINDLER PS,CH0024638196,SCHP.SW,Euronext Global Equity Market,828000000.0,1182000000.0,0.1,0.19,0.25,31.66,0.1813157229,0.07369170523,7.68,0.02708596361,225.4155,610000000.0,558000000.0,0.08,0.14,0.24,30.84,0.1373626413,0.05376344086,5.66,-0.2797457584,164.3395,866000000.0,1169000000.0,0.1,0.19,0.15,23.45,0.1979937332,0.07534365756,8.04,0.2039924101,199.037,950000000.0,1486000000.0,0.11,0.19,0.16,26.01,0.198846262,0.0845496618,8.82,0.2056157199,249.8905,290.7
MAUREL ET PROM,FR0000051070,MAU.PA,Euronext Paris,119732000.0,115825000.0,0.35,0.18,0.79,2.75,0.08911733759,0.2396240689,0.61,0.3028572841,1.82975,204817000.0,263383000.0,0.52,0.24,0.4,3.3,0.162966593,0.3027687441,1.03,0.7564690766,3.293,210195000.0,124579000.0,0.37,0.21,0.22,3.61,0.1187326237,0.3081360405,1.05,0.5840977877,5.41475,233183000.0,131479000.0,0.32,0.2,0.14,4.32,0.1124786144,0.2884550203,1.171859,0.06538549058,4.82225,4.9552499999999995
HYBRID SOFTWARE GR,GB00BYN5BY03,HYSG.BR,Euronext Brussels,4914000.0,4729000.0,0.1,0.04,0.11,29.71,0.03194583199,0.101190231,0.15,0.31016045,4.9625,1063000.0,-842000.0,-0.02,0.01,0.1,161.7,0.01103835969,0.02276572506,0.03,-0.1115702365,4.3425,1319000.0,2624000.0,-0.03,0.01,0.09,102.14,-0.008167219221,0.02745457195,0.04,-0.2093023385,3.43,-2828000.0,4835000.0,0.06,-0.03,0.08,-40.53,-0.0209353986,-0.05491155512,-0.09,0.2058822911,4.08,3.975
AALBERTS NV,NL0000852564,AALB.AS,Euronext Amsterdam,360100000.0,134900000.0,0.12,0.17,0.26,12.64,0.1500613696,0.1208754322,3.25,0.591668963,48.291,317300000.0,45300000.0,0.12,0.14,0.38,13.27,0.1121869853,0.09823529412,2.86,-0.339532582,33.86775,315800000.0,257500000.0,0.13,0.13,0.29,12.8,0.1155760024,0.09500601685,2.85,0.09373138283,36.513,179100000.0,169800000.0,0.1,0.07,0.27,22.55,0.06906332341,0.05688242393,1.62,-0.1010888065,33.757,28.21
ARCTICZYMES TECHNO,NO0010014632,AZT.OL,Oslo Børs,46380000.0,63372000.0,0.46,0.19,0.07,91.92,0.1916589659,0.3624286942,0.93,0.3623188406,89.6875,32860000.0,45936000.0,0.27,0.12,0.05,116.96,0.1172747005,0.2399047974,0.65,-0.2109030934,73.11250000000001,19425000.0,5211000.0,0.13,0.06,0.04,99.29,0.06406409837,0.1633190123,0.38,-0.4277929274,40.6875,8470000.0,-7863000.0,-0.01,0.03,0.02,140.1,0.02698039319,0.08116758663,0.17,-0.6879532128,13.52,21.475
GOLDEN ENERGY OFF,NO0013228585,GEOS.OL,Euronext Growth Oslo,-63159000.0,5813000.0,-0.53,-0.82,3.86,-0.68,-0.2536135222,-0.8872016744,-25.072196,-0.166666725,13.717,-57889000.0,-110863000.0,-0.28,-0.54,3.44,-1.26,0.02449582432,-0.410403108,-23.0,0.7260275214,24.5045,-8477000.0,-1123390000.0,0.11,-0.02,1.54,-20.84,0.05882291626,-0.04035014232,-1.1,0.1670358814,25.94,-91567000.0,210495000.0,0.27,-0.21,2.23,-7.66,0.02588498799,-0.1785077921,-3.67,-0.322268315,19.5,10.975
CA Immobilien,AT0000641352,CAI.VI,Euronext Global Equity Market,479774000.0,148947000.0,0.51,0.15,0.79,5.15,0.08482020638,1.835205104,4.89,0.1588858042,25.32525,75477000.0,145264000.0,0.5,0.02,0.84,32.76,0.01896153063,0.2707656213,0.75,-0.05940142296,22.83675,-224465000.0,237925000.0,0.59,-0.08,0.98,-10.59,-0.03606554914,-0.5343310655,-2.28,0.3083865909,29.82525,-66279000.0,123589000.0,0.51,-0.03,1.06,-39.91,-0.003494701882,-0.2038118433,-0.68,-0.2644715472,22.52825,23.42
JENSEN-GROUP,BE0003858751,JEN.BR,Euronext Brussels,14575000.0,22866000.0,0.08,0.09,0.39,13.73,0.07467264651,0.05611899151,1.86,0.1081067276,24.79575,16325000.0,-23663000.0,0.06,0.1,0.33,13.24,0.08171414851,0.04778435717,2.1,-0.01773492857,25.27825,31031000.0,13534000.0,0.11,0.12,0.18,8.92,0.107976671,0.0775540399,3.39,0.2635012628,32.13125,41170000.0,18861000.0,0.12,0.15,0.25,8.9,0.1190014146,0.0908497107,4.31,0.3181281879,41.86275,58.25
CELLULARLINE,IT0005244618,CELL.MI,Euronext Milan,-3846000.0,14075000.0,-0.01,-0.02,0.17,-21.48,-0.01308641333,-0.03478182229,-0.18127,-0.1154638056,3.74775,-75166000.0,280000.0,-0.02,-0.58,0.3,-0.93,-0.3247418586,-0.5460899131,-3.591129,-0.2805802712,2.738,3595000.0,8154000.0,0.03,0.03,0.28,14.77,0.03399149113,0.02266022893,0.167258,-0.1986301498,2.14275,5646000.0,16220000.0,0.04,0.04,0.25,9.55,0.04420166828,0.03437170878,0.255806,0.01877630623,2.21325,2.5549999999999997
RAMADA,PTFRV0AE0004,RAM.LS,Euronext Lisbon,15088651.0,16255573.0,0.13,0.12,0.51,5.66,0.08078488183,0.1056764831,0.59,0.6148580705,4.188,20033547.0,-4170044.0,0.15,0.15,0.41,5.48,0.1113911152,0.1034309264,0.78,-0.003302653593,4.23225,10413341.0,18770327.0,0.74,0.08,0.38,11.17,0.03201674268,1.063250131,0.4061,0.09339435567,4.604,28820557.0,12550380.0,0.78,0.24,0.03,4.57,0.05252746513,2.824875696,1.124,0.313806981,5.81825,7.525
FERRARI,NL0011585146,RACE.MI,Euronext Milan,830767000.0,545583000.0,0.25,0.38,1.19,39.98,0.1782657163,0.1945182905,4.5,0.2186592462,220.6795,932614000.0,598721000.0,0.24,0.36,1.08,37.69,0.1794620921,0.1830358212,5.09,-0.1168830937,199.407,1252048000.0,847727000.0,0.27,0.41,0.81,39.26,0.2342929674,0.2097181543,6.9,0.5180597915,315.102,1521877000.0,937505000.0,0.28,0.43,0.95,46.05,0.230528023,0.227939595,8.46,0.3500927315,419.28125,328.55
ARRIBATEC GROUP,NO0013682948,ARR.OL,Oslo Børs,-48858000.0,-55051000.0,-0.12,-0.15,0.22,-16.7,-0.1304522157,-0.1180321691,-2.503604,-0.4158415969,29.818,-83393000.0,-42611000.0,-0.17,-0.3,0.26,-44.73,-0.2606211352,-0.1651451181,-0.331421,-0.682000736,8.989999999999998,-23053000.0,14468000.0,-0.04,-0.09,0.26,-3.59,-0.07044228028,-0.04023344579,-3.3,0.2916666883,11.663500000000004,-82713000.0,3673000.0,-0.09,-0.44,0.39,-6.94,-0.3447716717,-0.1439155225,-1.19,-0.7057801003,3.5075000000000003,7.69425
Kemira Oyj,FI0009004824,KEMIRA.HE,Euronext Global Equity Market,108100000.0,51400000.0,0.06,0.08,0.75,16.32,0.06343744949,0.04042028118,0.7,0.07248344204,11.36975,231700000.0,202400000.0,0.09,0.14,0.61,7.33,0.1056441687,0.06490923353,1.5,0.1129561254,12.96075,199100000.0,341100000.0,0.13,0.12,0.56,10.94,0.09825527694,0.05884091379,1.28,0.2057456066,15.52625,249400000.0,317300000.0,0.13,0.14,0.45,11.69,0.1187938126,0.08459685899,1.61,0.2225512937,18.720999999999997,19.245
